DPD90_12m;customer_type;product_type_zart;product_type_nyilt;onero;age_of_asset (honap);sales_channel_dealer;sales_channel_hitelpont;sales_channel_hiteliroda;Nace_low;Nace_medium;Nace_high
0;1;1;0;0,357519791;1,065118812;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,053794949;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,296042068;-0,123197755;1;0;0;0;1;0
0;1;1;0;-0,447592644;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,795685374;2,34978537;1;0;0;0;1;0
0;0;1;0;1,893548026;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,482635443;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;1;0;1,829612627;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;0,390668868;1;0;0;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,258140663;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,461011185;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,869092684;3,441751945;1;0;0;0;0;1
0;1;1;0;-1,263755643;0,358552204;1;0;0;1;0;0
0;1;1;0;-0,992227527;1,868035411;1;0;0;1;0;0
0;1;1;0;2,417660435;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;3,024235313;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,508597723;1;0;0;1;0;0
0;1;1;0;-0,079766767;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;1,964385403;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,390668868;1;0;0;1;0;0
0;1;1;0;-0,166592618;1,225702131;1;0;0;0;1;0
0;1;1;0;0,036264143;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
1;1;1;0;1,115272672;3,538101937;1;0;0;0;0;1
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;0;1;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,105890459;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,362255747;1,161468804;1;0;0;1;0;0
0;1;1;0;0,117564712;1,514752107;1;0;0;1;0;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,000834175;0,679718844;1;0;0;0;1;0
0;0;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;3,371166143;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,105890459;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,164300577;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
1;1;1;0;-0,079766767;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,644045099;3,698685257;1;0;0;0;0;1
0;1;1;0;-0,019777997;-0,540714387;1;0;0;0;0;1
0;1;1;0;3,150154886;1,033002148;1;0;0;1;0;0
0;1;1;0;-0,404969045;0,64760218;1;0;0;1;0;0
0;0;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;1,482635443;0;0;1;1;0;0
0;1;1;0;-0,000834175;1,033002148;0;1;0;1;0;0
0;0;1;0;0,807435564;3,345401953;1;0;0;1;0;0
0;0;1;0;0,199654608;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,671761205;0,037385565;0;0;1;1;0;0
0;1;1;0;-0,562044902;2,51036869;1;0;0;1;0;0
0;0;1;0;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;3,538101937;1;0;0;1;0;0
0;1;1;0;-0,474429725;2,18920205;1;0;0;0;1;0
0;1;1;0;1,392326068;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,382867919;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,112994392;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,104222109;4,501601856;1;0;0;1;0;0
0;1;1;0;-0,41365163;3,024235313;1;0;0;1;0;0
0;0;1;0;-0,000834175;0,936652156;0;0;1;0;0;1
0;0;1;0;2,27558177;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;3,473868609;1;0;0;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;1,225702131;1;0;0;0;0;1
0;1;1;0;-0,869092684;3,377518617;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,70955915;2,124968722;1;0;0;1;0;0
0;0;1;0;-0,023724627;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,18158981;0,005268901;1;0;0;1;0;0
0;1;1;0;-0,460221859;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;0;1;0;1,670958117;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,869092684;3,152701969;0;0;1;0;1;0
1;1;1;0;-0,327615105;0,32643554;0;1;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,120811715;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;3,484829075;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,25332877;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;0;0;1;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;0,36935968;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;0,668514202;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;1,611102099;1;0;0;1;0;0
0;1;1;0;-0,749904471;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;2,992118649;1;0;0;1;0;0
0;1;1;0;2,088511527;-0,540714387;1;0;0;1;0;0
1;0;1;0;-0,56441288;4,919118487;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
1;1;1;0;-0,837519647;1,803802083;1;0;0;0;0;1
0;0;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
1;1;1;0;0,841376578;1,257818795;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,482635443;0;0;1;0;0;1
0;1;1;0;-0,869092684;0,069502229;1;0;0;0;0;1
0;0;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,381988895;-0,540714387;1;0;0;0;0;1
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,314896192;1,996502067;1;0;0;1;0;0
0;0;1;0;-0,41365163;1,996502067;0;0;1;1;0;0
1;1;1;0;0,248592815;1,193585467;0;0;1;1;0;0
0;1;1;0;-1,164300577;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;1,578985435;0;0;1;1;0;0
0;1;1;0;-0,000834175;0,840302164;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,254207795;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;0,64760218;1;0;0;0;1;0
0;1;1;0;-1,184823051;-0,540714387;1;0;0;1;0;0
1;1;1;0;0,314896192;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,211584195;0,454902196;0;0;1;1;0;0
0;1;1;0;1,711213739;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,778230505;0,743952172;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,000834175;1,12935214;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,35366286;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;2,02220815;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,35366286;2,703068674;0;0;1;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,186401703;2,799418666;0;1;0;0;0;1
0;0;1;0;0,052050661;3,184818633;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,378131964;1,546868771;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,70955915;0,294318877;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;3,377518617;1;0;0;1;0;0
0;1;1;0;-0,273151617;0,037385565;0;1;0;0;1;0
0;1;1;0;-0,744379189;-0,123197755;0;0;1;1;0;0
0;1;1;0;1,543087319;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,70955915;2,478252026;0;0;1;1;0;0
0;1;1;0;0,213862474;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,027581558;0,872418828;1;0;0;1;0;0
0;0;1;0;1,808300827;-0,540714387;0;1;0;1;0;0
0;1;1;0;0,347258554;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,116941022;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,349716231;2,799418666;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;1,546868771;0;1;0;1;0;0
0;1;1;0;-1,263755643;0,358552204;0;0;1;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,058964427;0;0;1;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,097235476;1;0;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;0,8081855;0;0;1;1;0;0
1;1;1;0;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;1;0;2,101140742;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,11536237;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,621244346;1,739568755;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;0,583368852;0;0;1;0;0;1
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;1,065118812;0;1;0;0;1;0
0;1;1;0;-0,262101054;-0,540714387;1;0;0;0;1;0
0;0;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,026957867;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,770426944;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;1,803802083;0;0;1;1;0;0
0;1;1;0;2,066410402;0,96876882;1;0;0;0;1;0
0;1;1;0;1,104222109;1,803802083;0;1;0;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,762443987;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,09238222;4,341018536;0;1;0;0;0;1
1;0;1;0;-0,474429725;3,634451929;0;0;1;1;0;0
0;1;1;0;-1,263755643;2,124968722;0;1;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;0;1;0;2,224275585;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,824800734;-0,540714387;1;0;0;1;0;0
0;1;1;0;2,329255932;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;1,739568755;1;0;0;0;1;0
0;1;1;0;-0,079766767;0,454902196;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;0;0;1;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,358398816;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;1,418402115;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,803578633;1,996502067;0;0;1;0;1;0
0;1;1;0;0,314896192;0,840302164;1;0;0;1;0;0
0;0;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,869092684;1,482635443;1;0;0;0;1;0
0;1;1;0;1,803564871;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;2,703068674;0;0;1;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,213149085;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,869092684;3,505985273;1;0;0;0;0;1
0;1;1;0;-1,263755643;2,927885321;1;0;0;0;1;0
0;1;1;0;0,061522572;-0,540714387;1;0;0;0;0;1
0;1;1;0;3,077536901;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,097831564;-0,540714387;1;0;0;0;0;1
0;0;1;0;0,045736054;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,026957867;3,056351977;0;0;1;0;1;0
0;1;1;0;1,104222109;1,835918747;1;0;0;1;0;0
0;1;1;0;-1,263755643;3,216935297;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,835940995;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,054418639;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,004780805;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;0;1;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;0;1;0;-1,263755643;-0,540714387;0;1;0;1;0;0
0;1;1;0;1,460208097;-0,540714387;1;0;0;0;1;0
0;1;1;0;2,502907634;1,033002148;1;0;0;1;0;0
0;1;1;0;-1,263755643;0,840302164;0;0;1;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;3,296180181;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;0,711835508;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,184823051;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;1,868035411;0;0;1;1;0;0
0;1;1;0;1,592025525;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;0;1;0;3,218826241;-0,540714387;1;0;0;0;1;0
0;0;1;0;1,002399065;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,520999955;2,124968722;0;1;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;0,294318877;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,615485516;0;0;1;1;0;0
0;0;1;0;-0,58177805;3,698685257;0;0;1;1;0;0
0;1;1;0;-0,869092684;2,253435378;0;0;1;1;0;0
0;1;1;0;-1,186401703;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,603789477;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,953550557;-0,540714387;1;0;0;0;1;0
0;0;1;0;1,644910362;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,000834175;1,257818795;0;0;1;0;1;0
0;1;1;0;-0,204480262;1,546868771;0;0;1;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,869092684;0,230085549;1;0;0;1;0;0
0;1;1;0;-0,555730295;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;2,157085386;0;1;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;0;1
0;0;1;0;-0,406547697;-0,540714387;0;1;0;1;0;0
0;1;1;0;-0,000834175;2,83153533;1;0;0;0;1;0
0;1;1;0;0,340154621;1,835918747;0;0;1;0;1;0
0;1;1;0;-0,008727434;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,807525262;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;1,289935459;1;0;0;0;1;0
0;1;1;0;1,893548026;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,589581611;2,51036869;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;0,96876882;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,079766767;0,005268901;1;0;0;1;0;0
1;0;1;0;-0,474429725;0,8081855;1;0;0;0;0;1
0;0;1;0;-1,209292154;1,546868771;1;0;0;1;0;0
0;1;1;0;1,104222109;0,519135524;1;0;0;0;1;0
0;1;1;0;1,758573294;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,932268739;1;0;0;0;1;0
0;0;1;0;-1,263755643;0,294318877;0;1;0;0;1;0
0;1;1;0;0,463289464;-0,540714387;1;0;0;1;0;0
0;1;1;0;2,191913222;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,104222109;-0,219547747;0;0;1;1;0;0
0;0;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,092471919;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;1,739568755;1;0;0;1;0;0
0;1;1;0;0,469604071;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,079766767;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;0;1;0;1;0;0
0;1;1;0;-1,263755643;1,033002148;1;0;0;1;0;0
0;1;1;0;-0,000834175;3,441751945;0;1;0;1;0;0
0;1;1;0;-1,187980355;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,015741669;0,840302164;0;1;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,516963626;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,916452239;4,084085224;1;0;0;0;1;0
0;1;1;0;-1,263755643;3,409635281;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,263755643;1,193585467;0;0;1;1;0;0
1;1;1;0;-0,330772409;2,735185338;0;0;1;1;0;0
0;1;1;0;0,136508534;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,540643404;0,48701886;1;0;0;0;0;1
0;1;1;0;2,834424519;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,000834175;3,056351977;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;0;0;1;0;0;1
0;1;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,511438345;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;2,992118649;1;0;0;1;0;0
0;1;1;0;-0,052929686;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,221755733;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
1;1;1;0;-0,000834175;0,32643554;0;1;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,197452266;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,225792062;1,354168787;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,128704974;2,606718682;0;0;1;0;0;1
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;0;0;1;1;0;0
0;1;1;0;0,525646212;0,8081855;0;0;1;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,540643404;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;0,262202213;1;0;0;0;1;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,262011355;0,872418828;1;0;0;1;0;0
0;1;1;0;0,540643404;2,735185338;1;0;0;1;0;0
0;1;1;0;0,700087239;-0,540714387;0;1;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,79252807;0,904535492;1;0;0;0;1;0
0;1;1;0;0,174396178;1,932268739;1;0;0;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;0,100199542;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,011095412;-0,540714387;1;0;0;0;0;1
0;0;1;0;-0,000834175;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,869092684;2,34978537;1;0;0;1;0;0
0;1;1;0;-0,411283652;-0,540714387;1;0;0;0;0;1
0;0;1;0;3,065697013;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,263755643;0,743952172;1;0;0;1;0;0
0;1;1;0;1,104222109;1,225702131;0;1;0;0;1;0
0;1;1;0;1,120008627;0,197968885;1;0;0;1;0;0
0;0;1;0;0,75218275;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,150882036;0,904535492;0;0;1;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;1,546868771;1;0;0;1;0;0
0;1;1;0;-0,000834175;1,354168787;0;1;0;1;0;0
1;0;1;0;-1,263755643;0,776068836;0;1;0;0;0;1
0;1;1;0;0,70955915;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,211584195;0,32643554;1;0;0;1;0;0
0;1;1;0;0,27069394;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,835851297;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,201309197;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,580199398;1,418402115;0;1;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,146070144;1,386285451;1;0;0;1;0;0
